current_master_path	exact_literal	presentation_type	resolution_mechanism
groupFile/Face/Mid Face	Nose-Pull-Up	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	nose-wrinkler	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	nose0	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose2.L	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose2.R	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose3.L	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose3.R	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose4	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose5.L	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose5.R	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose_1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose_2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose_3	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose_4	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose_5	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose_bn	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose_curve	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	nose_down	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	nose_in	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Nose_L_Bottom	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nose_L_Top	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nose_M	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose_out	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Nose_R_Bottom	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nose_R_Top	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose_raise	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	nose_raise_left	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	nose_raise_right	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	nose_root	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose_tighten	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	nose_tip	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nose_Wide	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	nose_wrinkle_left	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	nose_wrinkle_right	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	noseexpand	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	noseflare	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	NoseL	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	NoseLeft	BONE	SCANNER_EXACT_BOTH
groupFile/Face/Mid Face	NoseR	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	NoseRight	BONE	SCANNER_EXACT_BOTH
groupFile/Face/Mid Face	Nosering_1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nosering_2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	NoseScrunch-Left	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	NoseScrunch-Right	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	nosetip_up	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	nosewrinkle	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	NoseWrinkler	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Nostril_L	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nostril_L	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nostril_left	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nostril_R	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nostril_R	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nostril_right	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head cheek left 1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head cheek left 2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head cheek left 3	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head cheek left 4	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head cheek left 5	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head cheek right 1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head cheek right 2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head cheek right 3	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head cheek right 4	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head cheek right 5	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head nose centre	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	r cheek	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	R Cheek A	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	r cheek a	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	R Cheek B	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	r cheek b	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	R Cheek C	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	r cheek c	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	R Nose A	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	r nose a	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	R Nose B	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	r nose b	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	r_cheek_16	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	r_cheek_20	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	R_Cheek_Loc	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	r_cheek_lower	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	r_cheek_raise	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	R_cheek_raiser	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	R_Cheek_Raiser_Loc	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	R_Cheekr_Loc	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	R_Nose_Loc	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head cheek left 1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head cheek left 2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head cheek left 3	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head cheek left 4	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head cheek left 5	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head cheek right 1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head cheek right 2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head cheek right 3	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head cheek right 4	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head cheek right 5	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head nose centre	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	rCheek1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	rCheek2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	rCheek3	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	right_cheek_puff	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	right_cheek_raise	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Right_cheekraise	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Right_cheeks_in	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Right_cheeks_puff	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Right_cheeks_up	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Right_CheekV	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Right_NoseV	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	RightCheekInner	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	RightCheekLower	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	RightCheekOuter	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	RNose	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	SK_nose	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	snout	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	SoftCheeks	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	unusedcheekleft	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	unusedcheekleft.001	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	unusedcheekright	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	unusedcheekright.001	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	ValveBiped.Bip01_L_Cheek	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	ValveBiped.Bip01_R_Cheek	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	WEP_Stock_CheekPad	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	NostrilUp	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	nostrils_pushin	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	GenericHuman_r_nostrilJnt	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head cheeck left 4	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nasolabial	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Nostril dilator	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Nostril Close Right	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head nostril right 1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	LipNasolabialCrease_R	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head cheeck left 5	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	R Zygoma	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head nostril left 1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	upperSnout_R	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	bone134_L_Hoho4_Joint	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nostril Right	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril middle upper	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head cheeck right 2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	NostrilsLeft	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	nostrils_disgust_r	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	head snout	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril lower	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nostrils_disgust_l	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	head cheeck left 3	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Ceeks Suck	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril lower left 1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nostril Rise Left	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Nosie6	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	GenericHuman_l_nostrilJnt	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	L Laughline B	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nostril Lower Left	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Nostril Left	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nosie5	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril lower right 1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Mila head nostril right 2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head cheeck right 5	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	bone133_L_Hoho3_Joint	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	fa_nostril_left_inner	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Teeth-L/H-Toggle	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	CheeckFillL	FLEX	HUMAN_REVIEWED
groupFile/Face/Mid Face	CheeckFillR	FLEX	HUMAN_REVIEWED
groupFile/Face/Mid Face	RightMasseter	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	teeth_bot_r	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Flat Face	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril 1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	bip_TeethBellow	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	lowerSnout_R	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	bip_teeth_top_l	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril right 01	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	RightNasolabialFurrow	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	CheecksPuff	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	RightLwrMasseter	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head cheeck right 3	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	L Zygoma	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	CheecksRaise	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head nostril left 2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nostril Lower Right	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Snout Angry	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	head appleface right	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nostrill	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	NostrilDown	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril left 01	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Mila head nostril left 1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Head Nasolabial Bulge Right	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head appleface left	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril left a	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	LeftNasolabialFurrow	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	fa_dimpler_left	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	R Laughline B	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head laughline lower right	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril left 4	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Ceeks Puff	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Nosie2	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head nostril left 1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	NostrilsRight	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Head Nasolabial Furrow Right	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head laughline upper right	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head cheeck left 2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril left c	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	fa_nostril_right	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nostril Open Right	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	NasolabialMiddle_L	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nostril Rise Right	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	head_nostril_1_L	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril middle lower	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nosie01	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	NasolabialUpper_L	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Mila head nostril left 2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Rachel head nostril right 2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nostril Open Left	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	head_nostril_1_R	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nostril Close Left	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	fa_nostril_right_inner	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	NostrilSuck	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	lowerSnout_L	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril right 3	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Head Nasolabial Furrow Left	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril right a	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	NasolabialUpper_R	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nosie02	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	NasolabialLower_R	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	nostrilr	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Nosie1	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head nostril right 2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril 2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head nostril right 1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril right 4	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	fa_nostril_left	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril left 3	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head laughline upper left	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	LeftNasolabialBulge	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Head Nasolabial Bulge Left	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	R Laughline A	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	r laughline a	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril middle	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	cheeckRaise	FLEX	SCANNER_EXACT
groupFile/Face/Mid Face	Mila head nostril right 1	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head cheeck right 4	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	Nyotengu head nostril left 2	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	head nostril right c	BONE	SCANNER_EXACT
groupFile/Face/Mid Face	NasolabialLower_L	BONE	SCANNER_EXACT
groupFile/Face/Lower Face	 Ch	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	(Mouth Open) Eye Happy	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	/ Ch Initial	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	/ The I Initial	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	3 Flat texture	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	32 Jaw15	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	33 Jaw15 LipClosed	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	34 Jaw30	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	35 Jaw30 LipClosed	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	36 JawL	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	37 JawR	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	58 Lip Fold Bottom	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	59 Lip Fold Top	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	:o	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	A	BONE	SCANNER_EXACT_BOTH
groupFile/Face/Lower Face	A 2	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	A Teeth	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	A big	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	A0	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	A00	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	A01	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	A09	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	A1	BONE	SCANNER_EXACT
groupFile/Face/Lower Face	A10	BONE	SCANNER_EXACT
groupFile/Face/Lower Face	A2R	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	A9	BONE	SCANNER_EXACT
groupFile/Face/Lower Face	AA	FLEX	SCANNER_EXACT
groupFile/Face/Lower Face	AAA	FLEX	SCANNER_EXACT
groupFile/Face/Lower Face	AAA Small	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AAAAAAA	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AAAAAAAAAH	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AAAH	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	AAH	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	AA_AX_AH_AE	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	AE	FLEX	SCANNER_EXACT
groupFile/Face/Lower Face	AE big	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AE0	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	AE2	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	AEEH	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AEH	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	AH	FLEX	SCANNER_EXACT
groupFile/Face/Lower Face	AH0	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	AH2	BONE	SCANNER_ASCII_FOLD_BOTH
groupFile/Face/Lower Face	AHH Small	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AI	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AIFrown	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AISmileL	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AISmileR	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AIY	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	AL	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	ALowerMouth	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AMouth	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AN	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	AN-Kiss	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AN-Pull	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AN-Push	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AO	FLEX	SCANNER_EXACT
groupFile/Face/Lower Face	AR	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AUperMouth	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AW	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	AW-OW	FLEX	SCANNER_EXACT
groupFile/Face/Lower Face	AX	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	Acho	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Aey	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	Ah !	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Ah ãƒ¼ !	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Ah ー !	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Ahh	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	AltOpenMouth	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AngerYell	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Angry1	FLEX	SCANNER_EXACT
groupFile/Face/Lower Face	Angry1-Alt	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Angry1R	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Angry2	FLEX	SCANNER_EXACT
groupFile/Face/Lower Face	Angry2R	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Angry3	FLEX	SCANNER_EXACT
groupFile/Face/Lower Face	Angry3-Alt	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Angry4	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Angry5	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Angry6	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AngryYell	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Angy	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AngyMouthFull	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	AraAra	FLEX	SCANNER_EXACT
groupFile/Face/Lower Face	Au	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	Auh	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	B	FLEX	SCANNER_EXACT
groupFile/Face/Lower Face	B.Lip.00_L	BONE	SILKWORM_EXACT
groupFile/Face/Lower Face	B.Lip.00_R	BONE	SILKWORM_EXACT
groupFile/Face/Lower Face	B.Lip.01_L	BONE	SILKWORM_EXACT
groupFile/Face/Lower Face	B.Lip.01_R	BONE	SILKWORM_EXACT
groupFile/Face/Lower Face	B.Lip.02_L	BONE	SILKWORM_EXACT
groupFile/Face/Lower Face	B.Lip.02_R	BONE	SILKWORM_EXACT
groupFile/Face/Lower Face	BC Lip	BONE	SILKWORM_EXACT
groupFile/Face/Lower Face	BL1 Lip	BONE	SILKWORM_EXACT
groupFile/Face/Lower Face	BL2 Lip	BONE	SILKWORM_EXACT
groupFile/Face/Lower Face	BR1 Lip	BONE	SILKWORM_EXACT
groupFile/Face/Lower Face	BR2 Lip	BONE	SILKWORM_EXACT
groupFile/Face/Lower Face	BS_mouth.001	BONE	SILKWORM_EXACT
groupFile/Face/Lower Face	Baboon * * *	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	BackOfMouth	BONE	SILKWORM_EXACT
groupFile/Face/Lower Face	BareBottomTeeth	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	BareTeeth	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	BareTopTeeth	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	BareteethLower	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	BareteethUpper	FLEX	HUMAN_REVIEWED
groupFile/Face/Lower Face	BaseBottomTeeth	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Beak Bite	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Beak Closer	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Beak Down	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Beak Open	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Beak Open 2	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Beak Out	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Beak Up	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Lower Face	Beak Up2	FLEX	PROVENANCE_SIBLING_BONES
